ProlificID,r1_pred,r1_pred_t_First Click,r1_pred_t_Last Click,r1_pred_t_Page Submit,r1_pred_t_Click Count,r2_pred,r2_pred_t_First Click,r2_pred_t_Last Click,r2_pred_t_Page Submit,r2_pred_t_Click Count,r3_pred,r3_pred_t_First Click,r3_pred_t_Last Click,r3_pred_t_Page Submit,r3_pred_t_Click Count,r4_pred,r4_pred_t_First Click,r4_pred_t_Last Click,r4_pred_t_Page Submit,r4_pred_t_Click Count,r5_pred,r5_pret_t_First Click,r5_pret_t_Last Click,r5_pret_t_Page Submit,r5_pret_t_Click Count,r6_pred,r6_pred_t_First Click,r6_pred_t_Last Click,r6_pred_t_Page Submit,r6_pred_t_Click Count,r7_pred,r7_pred_t_First Click,r7_pred_t_Last Click,r7_pred_t_Page Submit,r7_pred_t_Click Count,attention_check,r8_pred,r8_pred_t_First Click,r8_pred_t_Last Click,r8_pred_t_Page Submit,r8_pred_t_Click Count,r9_pred,r9_pred_t_First Click,r9_pred_t_Last Click,r9_pred_t_Page Submit,r9_pred_t_Click Count,r10_pred,r10_pred_t_First Click,r10_pred_t_Last Click,r10_pred_t_Page Submit,r10_pred_t_Click Count,r11_v1,r11_pred_t_First Click,r11_pred_t_Last Click,r11_pred_t_Page Submit,r11_pred_t_Click Count,r12_pred,r12_pred_t_First Click,r12_pred_t_Last Click,r12_pred_t_Page Submit,r12_pred_t_Click Count,r13_pred,r13_pred_t_First Click,r13_pred_t_Last Click,r13_pred_t_Page Submit,r13_pred_t_Click Count,r14_pred,r14_pred_t_First Click,r14_pred_t_Last Click,r14_pred_t_Page Submit,r14_pred_t_Click Count,r15_pred,r15_pred_t_First Click,r15_pred_t_Last Click,r15_pred_t_Page Submit,r15_pred_t_Click Count,r16_pred,r16_pred_t_First Click,r16_pred_t_Last Click,r16_pred_t_Page Submit,r16_pred_t_Click Count,r17_pred,r17_pred_t_First Click,r17_pred_t_Last Click,r17_pred_t_Page Submit,r17_pred_t_Click Count,r18_pred,r18_pred_t_First Click,r18_pred_t_Last Click,r18_pred_t_Page Submit,r18_pred_t_Click Count,r19_pred,r19_pred_t_First Click,r19_pred_t_Last Click,r19_pred_t_Page Submit,r19_pred_t_Click Count,r20_pred,r20_pred_t_First Click,r20_pred_t_Last Click,r20_pred_t_Page Submit,r20_pred_t_Click Count,final_categorical,final_categorical_t_First Click,final_categorical_t_Last Click,final_categorical_t_Page Submit,final_categorical_t_Click Count,rewards,round,version
611842195ebcbb197bc11c0e,1,4.378,4.378,5.47,1,1,1.332,1.332,2.384,1,1,0.803,0.803,1.852,1,1,0.931,0.931,2.023,1,1,0.764,0.764,1.506,1,1,1.133,1.133,2.389,1,2,0.775,0.775,1.689,1,11,2,0.846,0.846,1.642,1,2,0.81,0.81,1.622,1,2,0.672,0.672,1.489,1,2,0.967,0.967,1.862,1,2,0.627,0.627,1.433,1,2,0.877,0.877,1.589,1,1,1.972,1.972,2.658,1,2,0.627,0.627,1.299,1,2,0.512,0.512,1.346,1,2,1.168,1.168,1.87,1,2,1.32,1.32,2.078,1,2,0.953,1.473,2.161,2,2,0.633,0.633,1.469,1,2,2.466,2.466,3.262,1,0.45,21,3
6785cf855c2abd4423ef1a11,2,11.074,11.074,14.143,1,2,2.63,2.63,4.642,1,2,11.79,11.79,13.565,1,1,1.61,1.61,2.815,1,1,4.289,5.647,6.714,2,1,0.791,0.791,1.923,1,2,0.965,0.965,2.196,1,11,1,1.825,1.825,2.746,1,2,0.85,0.85,1.973,1,2,0.826,1.744,2.235,2,1,12.911,12.911,14.546,1,1,0.956,0.956,2.065,1,1,0.866,0.866,3.341,1,1,0.968,2.13,3.279,2,1,0.642,1.609,2.14,2,2,0.764,0.764,2.027,1,1,0.794,0.794,1.549,1,2,0.667,0.667,1.443,1,1,1.311,1.311,2.547,1,1,0.739,0.739,1.482,1,2,3.122,3.122,5.84,1,0.3,21,3
65fc9f54bf0a6174674f0851,2,5.427,5.427,6.826,1,1,1.428,1.428,2.769,1,2,2.508,2.508,3.848,1,2,1.435,1.435,2.863,1,2,1.239,1.239,2.504,1,2,1.309,1.309,2.773,1,2,1.595,1.595,2.79,1,11,2,1.389,1.389,2.893,1,1,1.299,1.299,2.376,1,1,1.194,1.194,2.414,1,2,1.172,1.172,2.369,1,2,1.105,1.105,2.27,1,2,1.274,1.274,2.537,1,2,1.108,1.108,2.549,1,2,2.679,3.393,4.538,2,2,0.784,2.091,2.812,2,2,1.764,1.764,2.901,1,1,1.51,1.51,2.956,1,1,1.206,1.206,2.536,1,1,1.246,1.246,2.655,1,1,3.546,3.546,4.993,1,0.4,21,1
67a7da329b788f778dcd961f,2,5.748,5.748,7.061,1,1,4.859,4.859,6.144,1,2,1.489,1.489,2.667,1,2,1.664,1.664,3.235,1,1,2.804,2.804,4.116,1,2,1.228,1.228,2.529,1,2,1.29,1.29,2.563,1,11,2,1.505,1.505,2.922,1,2,2.683,2.683,4.944,1,1,0.896,0.896,1.809,1,2,0.642,0.642,2.051,1,2,1.24,1.24,3.004,1,2,0.652,0.652,1.596,1,1,1.137,1.137,1.969,1,1,1.183,1.183,2.05,1,2,0.884,0.884,2.001,1,1,2.457,3.385,4.226,2,1,1.273,1.273,2.252,1,1,1.019,1.019,1.767,1,2,1.432,1.432,2.122,1,2,4.499,4.499,5.439,1,0.4,21,2
663817b7de64fca4fb45a414,1,5.132,5.132,6.146,1,1,3.017,3.017,4.055,1,2,0.956,0.956,2.088,1,2,1.763,1.763,2.633,1,1,0.851,0.851,1.562,1,1,0.617,0.617,1.337,1,1,1.101,1.101,1.837,1,11,2,1.563,1.563,2.517,1,2,25.91,26.859,27.855,2,2,1.656,24.476,25.887,6,2,0.962,0.962,1.672,1,2,1.097,1.097,2.288,1,2,2.731,2.731,3.498,1,1,1.098,1.098,1.891,1,2,0.81,0.81,1.33,1,2,0.892,0.892,1.68,1,2,1.38,1.38,2.119,1,1,1.485,1.485,2.133,1,1,0.959,0.959,1.573,1,1,0.746,0.746,1.465,1,2,3.771,3.771,4.625,1,0.25,21,3
5e2861fb5c6297029148b635,1,2.165,2.165,2.923,1,1,1.67,1.67,2.501,1,1,1.157,1.157,2.096,1,2,0.537,0.537,1.442,1,2,0.995,0.995,1.877,1,1,0.923,0.923,1.958,1,1,0.95,0.95,1.934,1,11,2,6.815,6.815,7.368,1,2,1.036,1.442,2.099,2,2,0.807,1.493,1.787,2,1,0.603,0.603,1.376,1,2,0.778,0.778,1.613,1,2,0.584,1.394,1.849,2,1,0.718,0.718,1.449,1,2,0.707,0.707,1.606,1,1,0.871,2.077,2.985,2,2,0.543,0.543,2.043,1,1,0.666,0.982,1.601,2,2,1.555,2.422,3.218,2,1,1.571,1.571,2.601,1,2,1.815,1.815,2.801,1,0.4,21,1
6070fa4b22640f1d2b78c5a7,1,1.07,2.569,3.389,2,1,2.445,2.445,3.149,1,1,2.383,2.383,3.569,1,2,7.994,8.627,8.968,2,1,3.332,3.332,5.366,1,2,2.772,2.772,3.694,1,1,0.646,0.646,1.483,1,11,1,4.271,4.271,4.975,1,1,1.27,1.27,1.972,1,1,4.388,4.388,5.191,1,1,1.392,1.392,2.013,1,1,1.08,1.08,1.918,1,1,0.991,1.457,1.712,2,1,1.601,2.101,2.406,2,1,1.612,1.612,2.299,1,1,0.996,0.996,1.666,1,1,1.609,1.609,2.162,1,1,0.561,0.561,1.165,1,1,0.512,0.979,1.499,2,2,0.587,0.954,1.609,2,1,1.785,4.651,5.19,2,0.45,21,1
627a65a2439f59544115d476,1,2.606,2.606,3.946,1,2,3.667,3.667,4.723,1,1,45.06,45.06,46.048,1,1,7.702,7.702,8.602,1,1,0.69,0.69,1.62,1,2,1.08,2.183,2.4,2,1,0.894,0.894,1.754,1,11,2,0.688,0.688,2.011,1,2,1.377,1.377,2.291,1,1,3.486,3.486,4.307,1,1,0.766,0.766,1.577,1,1,1.43,1.43,2.202,1,1,2.752,2.752,3.73,1,2,3.352,3.352,6.596,1,1,1.715,1.715,2.825,1,2,0.523,0.523,1.359,1,2,1.822,1.822,2.601,1,2,0.505,0.505,1.1,1,1,0.56,0.56,1.369,1,2,0.462,0.462,1.514,1,1,4.004,4.004,5.935,1,0.35,21,2
63e1b63e2163c30bae297a66,1,5.042,5.042,6.615,1,1,3.388,3.388,4.493,1,1,6.747,6.747,7.853,1,2,1.86,1.86,2.9,1,2,4.8,4.8,5.789,1,2,1.981,1.981,3.121,1,2,2.16,2.16,3.383,1,11,2,3.247,3.247,4.683,1,1,3.851,3.851,5.216,1,1,3.552,3.552,4.741,1,2,2.795,2.795,4.137,1,2,1.948,1.948,2.888,1,2,5.281,5.281,6.354,1,2,2.217,2.217,3.14,1,2,3.301,3.301,4.574,1,2,1.408,1.408,2.563,1,1,3.124,3.124,5.113,1,1,2.733,2.733,4.169,1,2,1.958,1.958,3.349,1,1,1.975,1.975,3.345,1,2,4.235,4.235,6.023,1,0.5,21,2
67883810db1d31d429799436,1,1.898,1.898,2.818,1,1,0.998,0.998,1.971,1,2,1.464,1.464,2.524,1,2,1.198,1.198,2.296,1,2,0.762,0.762,1.76,1,1,0.7,0.7,1.841,1,2,0.378,0.378,1.716,1,11,2,0.822,0.822,1.89,1,2,1.309,1.309,2.515,1,2,0.758,0.758,1.66,1,1,0.563,0.563,1.437,1,1,0.635,0.635,1.871,1,1,0.695,1.632,2.435,2,1,1.118,1.786,2.65,2,2,0.581,0.581,1.573,1,2,1.366,1.366,2.71,1,1,1.017,1.017,2.046,1,2,0.543,0.543,1.8,1,2,0.978,0.978,1.92,1,2,0.839,0.839,1.855,1,2,2.997,2.997,4.144,1,0.6,21,3
672bc3ce315f709fe35a3392,1,2.728,2.728,3.731,1,1,1.82,1.82,3.458,1,1,1.122,1.122,2.337,1,1,1.015,1.015,2.515,1,1,1.031,1.031,2.164,1,1,0.767,0.767,2.406,1,1,4.336,5.218,6.527,2,11,1,1.34,1.34,2.859,1,1,1.212,1.212,2.513,1,1,1.405,1.405,2.559,1,1,1.503,1.503,2.654,1,1,1.39,1.39,2.714,1,1,1.809,1.809,2.87,1,1,0.741,0.741,1.935,1,1,1.058,1.058,2.146,1,1,1.257,1.257,2.687,1,1,1.465,1.465,2.762,1,1,1.18,1.18,2.367,1,1,1.205,1.205,2.413,1,1,1.123,1.123,2.163,1,2,0.039,3.189,4.775,2,0.4,21,2
6750ad383a1fdf6c8456bd64,1,2.214,3.633,4.263,2,2,1.471,1.471,2.5,1,2,0.618,1.177,2.324,2,2,0.565,1.178,1.873,2,2,0.649,0.649,1.312,1,2,0.57,0.57,1.36,1,2,0.581,0.581,1.445,1,11,2,0.743,0.743,1.296,1,2,0.849,0.849,1.434,1,2,0.73,0.73,1.38,1,1,0.848,0.848,1.577,1,1,0.912,0.912,1.358,1,1,0.76,0.76,1.179,1,1,0.653,0.653,1.2,1,2,0.473,0.473,1.17,1,2,0.566,0.566,1.232,1,1,1.114,1.822,2.66,2,2,0.748,0.748,1.141,1,2,0.813,0.813,1.2,1,2,0.66,0.66,1.347,1,2,2.629,2.629,6.562,1,0.6,21,3
60fc167230bc88bdc8aa8741,1,2.287,2.287,5.398,1,1,1.208,1.208,2.448,1,1,1.871,1.871,3,1,1,1.067,1.067,2.249,1,1,0.95,0.95,2.003,1,1,0.902,0.902,1.949,1,1,2.04,2.04,2.815,1,11,2,1.034,1.034,1.915,1,2,0.981,0.981,1.839,1,2,1.514,1.514,2.319,1,1,0.822,0.822,1.749,1,2,0.941,0.941,1.969,1,1,0.863,0.863,1.786,1,1,0.997,0.997,1.886,1,2,0.85,0.85,1.679,1,2,1.406,2.484,5.354,2,1,0.957,0.957,1.771,1,1,0.838,0.838,1.734,1,2,0.848,0.848,1.801,1,2,1.024,1.024,2.057,1,1,6.54,6.54,7.656,1,0.4,21,3
6710123050faa590f80d96e5,2,3.917,3.917,8.175,1,2,3.355,3.355,4.519,1,2,4.23,4.23,5.643,1,2,1.281,1.281,2.643,1,2,1.399,2.392,3.624,2,2,1.197,2.215,4.204,2,2,1.213,1.213,2.5,1,11,2,1.44,1.44,2.837,1,2,0.947,0.947,4.466,1,2,1.452,1.452,2.725,1,2,1.255,1.255,2.635,1,2,1.209,1.209,2.653,1,2,1.08,1.08,2.472,1,2,1.177,1.177,2.417,1,1,1.107,1.107,2.542,1,2,0.952,0.952,2.242,1,2,1.524,1.524,3.067,1,2,1.311,1.311,2.855,1,2,1.798,1.798,3.094,1,2,1.55,1.55,2.829,1,2,4.569,4.569,6.182,1,0.55,21,2
5d9b6d5857ff310019466881,1,3.22,3.22,4.29,1,1,0.846,0.846,1.973,1,2,0.998,0.998,1.916,1,2,0.636,0.636,1.507,1,2,1.004,1.004,1.673,1,2,8.146,8.146,9.104,1,2,0.646,0.646,1.466,1,11,2,0.867,0.867,1.501,1,2,1.215,1.215,2.056,1,2,0.941,0.941,1.868,1,1,0.836,1.677,2.404,2,1,1.195,1.195,2.107,1,1,0.828,0.828,1.708,1,2,0.512,0.512,1.656,1,2,0.542,0.542,1.553,1,2,0.547,0.547,1.441,1,2,0.661,0.661,1.41,1,1,0.651,0.651,1.627,1,1,0.501,0.501,1.438,1,1,0.678,0.678,1.56,1,2,3.896,3.896,4.719,1,0.4,21,1
664521606b8ee569d8076068,1,8.742,8.742,9.471,1,1,1.728,1.728,2.4,1,2,0.901,0.901,1.736,1,1,0.505,0.505,1.37,1,2,0.523,0.523,1.367,1,2,1.444,1.444,2.515,1,1,1.121,2.399,2.679,4,11,1,6.563,6.563,7.369,1,2,3.124,3.124,3.742,1,2,0.944,0.944,1.539,1,2,2.053,4.336,4.455,4,2,0.839,0.839,1.565,1,1,1.804,1.804,2.342,1,2,0.818,0.818,1.444,1,2,1.386,1.386,2.036,1,2,0.467,0.467,1.064,1,1,0.651,0.651,1.238,1,1,0.897,1.54,2.127,2,2,0.536,0.536,1.184,1,1,0.824,0.824,1.456,1,2,2.229,2.229,3.198,1,0.35,21,1
5f2ccf089978511f2f2905ad,1,4.207,6.167,6.54,5,2,1.274,2.619,3.303,2,1,3.647,4.104,4.774,2,2,0.707,0.707,1.39,1,2,1.012,1.012,1.587,1,2,1.179,2.637,2.83,3,1,1.035,1.035,1.467,1,11,2,2.671,2.671,3.247,1,2,2.148,2.573,2.756,2,1,0.638,0.638,1.287,1,1,0.65,1.128,1.355,2,2,0.38,0.38,0.693,1,1,0.392,0.392,0.834,1,2,0.299,0.299,0.782,1,2,0.31,0.31,0.794,1,1,0.202,0.202,0.823,1,1,0.703,0.703,2.082,1,2,1,1,1.789,1,2,1.054,1.054,1.97,1,2,0.521,0.521,1.147,1,2,1.804,1.804,4.172,1,0.4,21,1
66b68a8720e024c8528ea27d,1,3.327,3.327,4.101,1,2,1.388,1.388,2.435,1,2,1.285,1.285,2.035,1,1,1.114,1.114,1.774,1,1,1.112,1.112,1.89,1,2,1.098,2.236,3.031,2,2,0.992,0.992,1.701,1,11,1,4.856,4.856,5.59,1,1,0.849,0.849,1.536,1,2,1.187,1.187,1.801,1,2,1.128,1.128,2.026,1,1,0.979,0.979,1.724,1,1,0.931,0.931,1.587,1,2,0.927,0.927,1.794,1,2,1.24,1.24,2.178,1,2,0.942,0.942,1.732,1,1,1.338,1.338,2.022,1,1,0.996,0.996,1.732,1,2,1.296,1.296,2.018,1,2,1.4,1.4,2.065,1,2,2.673,2.673,3.591,1,0.75,21,2
66ad6f2765f2ef7122225388,2,2.528,2.528,3.44,1,2,0.999,0.999,1.504,1,2,1.687,1.687,2.366,1,2,1.383,2.739,3.263,2,1,1.551,1.551,2.026,1,1,1.748,1.748,2.373,1,1,2.491,2.491,3.407,1,11,1,1.906,1.906,3.005,1,2,1.989,1.989,4.241,1,2,1.59,1.59,2.692,1,1,0.948,0.948,1.475,1,2,1.38,2.59,3.228,2,2,1.223,1.223,1.754,1,1,0.92,0.92,1.563,1,2,0.802,2.005,2.775,2,1,5.485,5.485,9.955,1,1,6.339,6.339,9.334,1,1,1.642,1.642,2.286,1,2,1.791,1.791,2.43,1,2,1.242,1.242,1.986,1,2,3.034,3.034,3.69,1,0.35,21,3
63ea6344bf5cfafd40b0dce2,2,1.395,1.395,3.121,1,2,3.094,3.094,4.6,1,2,1.738,2.771,3.384,2,2,0.921,1.729,2.158,2,2,1.022,2.014,2.347,2,2,0.762,0.762,1.59,1,1,0.732,0.732,1.592,1,11,1,30.362,30.362,33.984,1,2,1.343,1.343,2.243,1,1,0.667,0.667,1.566,1,1,0.948,1.758,2.128,2,2,0.593,0.593,1.469,1,1,2.316,2.316,3.576,1,2,14.35,14.35,15.354,1,2,0.54,1.788,4.56,2,2,7.073,7.073,8.389,1,1,8.12,8.12,9.228,1,1,36.231,36.231,37.428,1,2,12.117,12.117,14.48,1,2,25.633,25.633,27.158,1,2,30.852,30.852,31.775,1,0.45,21,1
6695a8e266bee0078c3c11a3,1,1.552,1.552,2.793,1,1,1.007,1.007,1.866,1,1,0.869,0.869,1.621,1,1,87.928,87.928,88.645,1,1,0.716,0.716,1.346,1,2,104.964,104.964,105.817,1,2,70.365,70.365,71.2,1,11,1,0.981,1.342,2.163,2,2,0.683,0.683,1.369,1,2,0.745,1.54,1.927,2,1,0.932,0.932,1.868,1,2,0.991,0.991,1.711,1,2,0.962,0.962,1.6,1,1,0.454,0.454,1.011,1,2,0.486,0.486,1.093,1,1,0.541,0.541,1.297,1,1,0.95,0.95,1.624,1,1,0.721,0.721,1.333,1,2,0.764,0.764,1.656,1,2,0.527,0.527,1.019,1,2,4.223,6.187,6.875,2,0.45,21,3
60e25008f1ecf0be303353bb,1,2.963,2.963,4.335,1,1,2.256,2.256,3.783,1,2,1.901,1.901,3.424,1,2,1.77,1.77,3.16,1,2,1.314,1.314,2.809,1,2,1.404,1.404,2.578,1,2,1.798,1.798,3.322,1,11,2,1.013,1.013,2.354,1,2,1.388,1.388,2.579,1,1,1.127,1.127,2.486,1,1,2.185,2.185,3.511,1,2,1.299,1.299,2.49,1,2,1.266,1.266,2.573,1,2,1.743,1.743,2.916,1,2,1.452,1.452,2.646,1,2,1.692,1.692,2.816,1,2,1.75,2.914,3.901,2,2,1.443,1.443,2.754,1,2,1.653,1.653,2.741,1,2,2.026,4.284,5.716,2,2,6.245,6.245,8.054,1,0.4,21,2
68852bb3841485125559a020,2,7.126,7.126,9.47,1,2,4.714,4.714,6.591,1,2,4.22,4.22,5.931,1,1,3.875,9.804,10.786,2,1,2.942,3.762,6.158,2,2,2.933,2.933,4.283,1,2,5.602,5.602,7.308,1,11,2,3.404,3.404,4.814,1,2,2.08,2.08,5.449,1,1,1.738,1.738,3.077,1,1,2.929,2.929,4.525,1,1,1.702,1.702,3.524,1,1,1.103,1.103,2.841,1,1,1.301,1.301,7.532,1,1,3.748,3.748,5.629,1,1,1.887,1.887,3.596,1,1,4.166,4.166,5.787,1,1,2.873,2.873,10.15,1,2,1.465,2.06,3.191,2,2,1.864,1.864,3.869,1,2,5.481,5.481,8.851,1,0.55,21,1
5b5b715192d8320001510a11,1,4.332,4.332,5.519,1,1,1.958,1.958,2.794,1,1,1.356,1.356,2.512,1,1,1.687,1.687,3.114,1,2,2.281,2.281,3.108,1,1,0.823,0.823,1.626,1,2,1.262,1.262,2.233,1,11,2,2.934,2.934,3.721,1,2,1.862,1.862,3.113,1,1,1.889,1.889,3.013,1,1,1.086,1.086,2.048,1,1,1.438,1.438,2.296,1,1,107.979,107.979,109.037,1,1,0.687,0.687,1.419,1,2,3.892,3.892,4.719,1,2,0.949,0.949,1.64,1,1,0.699,0.699,1.654,1,2,0.424,0.424,1.244,1,1,0.9,0.9,1.719,1,1,0.615,0.615,1.795,1,2,4.811,4.811,5.982,1,0.55,21,3
65f1b56d620b27328a8836e8,1,2.559,2.559,3.63,1,2,1.044,1.044,2.492,1,2,1.755,1.755,2.752,1,2,0.889,1.674,2.098,2,1,1.377,1.377,2.413,1,2,0.706,0.706,1.505,1,2,0.632,0.632,1.826,1,11,2,2.006,2.41,3.467,2,1,0.468,0.468,1.357,1,2,0.413,0.413,1.489,1,2,0.801,0.801,1.677,1,2,0.606,0.606,1.457,1,2,0.402,0.402,1.354,1,2,0.832,0.832,1.642,1,2,0.816,0.816,1.409,1,2,0.751,0.751,1.307,1,2,1.26,1.26,3.672,1,2,2.025,2.025,2.801,1,2,1.34,1.34,2.229,1,2,1.655,1.655,2.31,1,2,1.368,2.116,2.425,2,0.55,21,1
61640652141bd74963f8f1cb,2,3.385,3.385,4.855,1,2,2.518,2.518,4.934,1,1,0.937,0.937,1.892,1,2,0.888,0.888,1.726,1,2,1.378,1.378,2.414,1,2,1.758,1.758,2.447,1,1,0.68,0.68,1.432,1,11,2,0.729,0.729,1.518,1,2,1.023,1.78,2.397,2,2,0.601,0.601,1.592,1,2,0.686,0.686,1.441,1,1,0.839,1.635,2.164,3,1,0.632,0.632,1.447,1,1,0.746,0.746,1.92,1,1,1.175,1.175,2.002,1,1,0.437,0.437,1.151,1,2,0.738,0.738,1.481,1,1,1.003,1.724,2.283,2,2,0.647,0.647,1.859,1,1,0.926,0.926,1.744,1,2,0.553,2.349,3.001,2,0.55,21,2
656120c869878f51dec01771,1,5.056,5.056,6.03,1,1,4.424,4.424,5.596,1,2,1.933,1.933,2.822,1,1,2.682,2.682,3.454,1,2,1.983,1.983,2.837,1,2,5.213,5.213,6.735,1,1,1.656,1.656,2.544,1,11,1,4.259,4.259,4.998,1,1,1.865,1.865,3.019,1,1,1.883,1.883,2.621,1,2,1.202,1.202,2.407,1,2,1.288,1.288,2.143,1,2,1.395,1.395,2.116,1,2,4.985,4.985,5.94,1,1,1.062,1.062,1.834,1,1,1.027,1.678,2.433,2,1,1.116,1.116,1.788,1,2,1.256,1.256,2.261,1,1,1.29,1.29,2.746,1,2,0.994,0.994,1.849,1,2,4.17,4.17,5.324,1,0.45,21,1
66799ffc3eafbd87ded4cd94,2,3.103,3.103,3.969,1,2,1.374,1.374,2.54,1,2,1.139,1.139,4.684,1,2,1.246,1.246,4.516,1,2,1.995,1.995,2.712,1,2,1.026,1.026,1.868,1,2,0.795,0.795,1.379,1,11,2,0.631,1.413,2.587,2,2,0.919,0.919,2.842,1,2,0.989,0.989,2.091,1,2,0.759,0.759,1.48,1,1,0.693,1.177,1.655,2,1,0.65,0.65,1.271,1,2,0.554,0.554,1.211,1,2,0.559,0.559,1.112,1,1,0.634,0.634,1.159,1,2,1.32,1.32,1.979,1,1,0.627,0.627,1.371,1,2,0.631,0.631,1.495,1,2,0.676,0.676,1.344,1,2,2.598,2.598,3.504,1,0.7,21,3
67a3fe7c9c9b3f2e8e5c347e,1,3.893,3.893,4.828,1,2,3.23,3.23,4.058,1,2,1.491,1.491,2.439,1,2,0.98,0.98,1.843,1,2,3.836,3.836,4.735,1,2,1.195,1.195,2.401,1,2,1.384,1.384,3.129,1,11,2,1.276,1.276,2.356,1,2,1.37,1.37,2.198,1,2,0.836,0.836,1.685,1,2,1.194,1.194,2,1,2,0.86,0.86,1.69,1,2,0.937,0.937,2.2,1,2,0.769,0.769,1.669,1,2,1.024,1.024,1.923,1,1,0.837,0.837,1.6,1,1,1.21,1.21,1.955,1,2,0.686,1.169,1.935,2,2,1.065,1.065,1.893,1,2,1.002,1.002,1.833,1,2,2.9,2.9,3.831,1,0.45,21,1
6710123050faa590f80d96e5,2,1.32,1.32,3.05,1,2,1.345,1.345,2.985,1,2,1.03,1.03,2.583,1,2,0.959,0.959,2.272,1,2,1.429,1.429,2.591,1,2,1.066,1.066,2.377,1,2,1.192,1.192,2.522,1,11,2,2.197,2.197,3.688,1,2,0.979,0.979,2.267,1,2,1.031,1.031,2.316,1,2,0.877,0.877,2.064,1,2,1.173,1.173,2.484,1,2,1.366,1.366,2.862,1,2,1.501,1.501,3.039,1,2,1.383,1.383,2.513,1,2,1.198,1.198,2.462,1,2,1.5,1.5,2.859,1,2,2.174,2.174,3.581,1,2,1.155,1.155,2.457,1,2,2.733,2.733,4.083,1,1,2.754,2.754,4.197,1,0.6,21,3
6672ebed0a2fc6fd8ad014c7,2,6.092,6.092,7.355,1,2,1.413,1.413,2.354,1,2,0.842,0.842,1.729,1,1,11.452,11.452,12.488,1,2,1.196,1.196,2.122,1,2,1.048,1.048,1.964,1,2,1.401,1.401,2.799,1,11,2,0.974,1.048,3.118,2,1,3.413,3.413,5.023,1,1,5.928,5.928,6.812,1,2,1.541,1.541,2.211,1,2,3.001,3.001,4.044,1,1,1.926,1.926,2.701,1,1,1.384,1.384,2.326,1,2,1.143,2.105,2.617,2,2,1.047,1.047,1.898,1,2,0.701,0.701,1.797,1,2,1.37,1.37,2.364,1,1,0.772,0.772,1.719,1,2,1.014,1.014,2.184,1,1,3.347,3.347,4.401,1,0.6,21,3
5c5c8a688089970001788f30,1,7.263,7.263,9.62,1,1,6.463,6.463,20.478,1,1,1.828,1.828,3.188,1,2,1.842,1.842,3.425,1,2,2.349,3.648,4.796,2,2,2.906,2.906,4.056,1,1,3.36,3.36,4.811,1,11,2,4.678,4.678,5.659,1,2,2.019,2.019,3.464,1,1,1.751,1.751,2.562,1,1,1.629,1.629,2.406,1,1,2.306,2.306,3.563,1,2,1.652,1.652,4.647,1,2,1.729,1.729,2.927,1,1,1.618,1.618,2.753,1,2,1.453,1.453,2.283,1,2,2.022,2.022,2.943,1,2,1.002,1.607,2.18,2,1,1.192,1.192,2.594,1,1,1.258,1.258,1.957,1,2,4.797,4.797,6.425,1,0.3,21,2
59aaf1705e7f4800010eeec7,2,1.928,1.928,2.729,1,2,1.59,1.59,2.562,1,2,1.15,1.15,1.935,1,2,1.291,1.291,2.135,1,2,1.149,1.149,1.948,1,2,0.93,0.93,1.757,1,2,0.977,0.977,1.703,1,11,2,1.373,1.373,2.056,1,2,0.773,0.773,1.493,1,2,1.006,1.006,1.82,1,2,1.294,1.294,2.103,1,2,2.63,3.224,3.501,2,2,1.145,1.145,2.023,1,1,0.826,0.826,1.534,1,1,0.815,0.815,1.485,1,2,0.888,0.888,1.699,1,2,1.21,1.21,1.952,1,2,0.648,1.094,2.079,2,2,0.658,0.906,1.53,2,2,0.718,0.718,1.404,1,2,2.254,3.027,3.741,2,0.5,21,3
66075df395213912ccbfdf0f,1,3.1,3.1,4.272,1,1,3.505,3.505,4.444,1,2,0.617,0.617,1.337,1,2,6.73,6.73,7.484,1,1,1.317,1.317,2.022,1,1,0.676,0.676,1.297,1,1,1.085,1.085,1.755,1,11,2,14.216,14.216,15.189,1,1,7.052,7.052,7.741,1,1,3.734,3.734,4.621,1,2,3.924,3.924,7.744,1,2,3.862,3.862,6.734,1,2,0.755,0.755,1.793,1,2,8.056,8.056,8.761,1,1,10.052,10.052,10.859,1,1,13.915,13.915,14.9,1,1,2.307,2.307,3.013,1,2,1.642,1.642,2.431,1,2,1.091,1.091,1.828,1,2,1.885,1.885,2.69,1,2,1.736,1.736,2.574,1,0.5,21,2
63d3f975dc91e6ede510f9d1,1,4.201,4.201,5.659,1,2,1.094,1.094,1.929,1,1,0.913,0.913,1.907,1,2,0.636,0.636,1.32,1,2,2.54,2.54,3.504,1,1,0.616,0.616,1.91,1,2,0.719,0.719,1.634,1,11,2,0.932,0.932,1.837,1,2,0.535,0.535,1.34,1,2,0.876,0.876,1.65,1,2,0.466,0.466,1.601,1,1,0.661,0.661,1.356,1,2,0.49,0.49,1.505,1,2,0.492,0.492,1.297,1,1,0.531,0.531,1.176,1,1,0.367,0.367,1.122,1,1,0.986,0.986,1.761,1,2,0.436,0.436,1.231,1,2,0.955,0.955,1.62,1,2,0.368,0.368,1.113,1,2,0.322,4.294,5.349,2,0.55,21,1
