ProlificID,r1_pred,r1_pred_t_First Click,r1_pred_t_Last Click,r1_pred_t_Page Submit,r1_pred_t_Click Count,r2_pred,r2_pred_t_First Click,r2_pred_t_Last Click,r2_pred_t_Page Submit,r2_pred_t_Click Count,r3_pred,r3_pred_t_First Click,r3_pred_t_Last Click,r3_pred_t_Page Submit,r3_pred_t_Click Count,r4_pred,r4_pred_t_First Click,r4_pred_t_Last Click,r4_pred_t_Page Submit,r4_pred_t_Click Count,r5_pred,r5_pret_t_First Click,r5_pret_t_Last Click,r5_pret_t_Page Submit,r5_pret_t_Click Count,r6_pred,r6_pred_t_First Click,r6_pred_t_Last Click,r6_pred_t_Page Submit,r6_pred_t_Click Count,r7_pred,r7_pred_t_First Click,r7_pred_t_Last Click,r7_pred_t_Page Submit,r7_pred_t_Click Count,attention_check,r8_pred,r8_pred_t_First Click,r8_pred_t_Last Click,r8_pred_t_Page Submit,r8_pred_t_Click Count,r9_pred,r9_pred_t_First Click,r9_pred_t_Last Click,r9_pred_t_Page Submit,r9_pred_t_Click Count,r10_pred,r10_pred_t_First Click,r10_pred_t_Last Click,r10_pred_t_Page Submit,r10_pred_t_Click Count,r11_v1,r11_pred_t_First Click,r11_pred_t_Last Click,r11_pred_t_Page Submit,r11_pred_t_Click Count,r12_pred,r12_pred_t_First Click,r12_pred_t_Last Click,r12_pred_t_Page Submit,r12_pred_t_Click Count,r13_pred,r13_pred_t_First Click,r13_pred_t_Last Click,r13_pred_t_Page Submit,r13_pred_t_Click Count,r14_pred,r14_pred_t_First Click,r14_pred_t_Last Click,r14_pred_t_Page Submit,r14_pred_t_Click Count,r15_pred,r15_pred_t_First Click,r15_pred_t_Last Click,r15_pred_t_Page Submit,r15_pred_t_Click Count,r16_pred,r16_pred_t_First Click,r16_pred_t_Last Click,r16_pred_t_Page Submit,r16_pred_t_Click Count,r17_pred,r17_pred_t_First Click,r17_pred_t_Last Click,r17_pred_t_Page Submit,r17_pred_t_Click Count,r18_pred,r18_pred_t_First Click,r18_pred_t_Last Click,r18_pred_t_Page Submit,r18_pred_t_Click Count,r19_pred,r19_pred_t_First Click,r19_pred_t_Last Click,r19_pred_t_Page Submit,r19_pred_t_Click Count,r20_pred,r20_pred_t_First Click,r20_pred_t_Last Click,r20_pred_t_Page Submit,r20_pred_t_Click Count,r21_pred,r21_pred_t_First Click,r21_pred_t_Last Click,r21_pred_t_Page Submit,r21_pred_t_Click Count,r22_pred,r22_pred_t_First Click,r22_pred_t_Last Click,r22_pred_t_Page Submit,r22_pred_t_Click Count,r23_pred,r23_pred_t_First Click,r23_pred_t_Last Click,r23_pred_t_Page Submit,r23_pred_t_Click Count,r24_pred,r24_pred_t_First Click,r24_pred_t_Last Click,r24_pred_t_Page Submit,r24_pred_t_Click Count,final_categorical,final_categorical_t_First Click,final_categorical_t_Last Click,final_categorical_t_Page Submit,final_categorical_t_Click Count,rewards,round,version
5beccd423b6489000156596f,1,0.288,3.283,4.321,3,1,4.5,5.564,6.097,2,2,0.921,0.921,1.816,1,2,1.172,1.172,2.02,1,2,0.876,2.371,3.173,3,2,1.138,1.138,2.098,1,2,0.963,0.963,1.867,1,11,2,2.086,2.969,4.019,2,1,1.187,1.187,2.057,1,1,1.537,1.537,2.902,1,1,0.777,0.777,1.84,1,2,1.014,1.014,1.961,1,1,1.544,1.544,2.392,1,2,1.27,1.27,2.547,1,1,0.925,0.925,2.729,1,2,1.077,1.077,1.913,1,2,1.345,1.345,2.393,1,1,0.826,0.826,1.84,1,2,0.877,0.877,1.809,1,2,0.713,0.713,1.991,1,1,0.72,0.72,1.646,1,1,1.345,1.345,2.104,1,2,1.183,1.183,2.366,1,2,1.2,1.2,2.151,1,2,1.994,1.994,3.16,1,0.6,25,1
572a31e8d7299f000f7b594a,1,2.914,2.914,3.944,1,1,1.7,1.7,3.883,1,2,2.303,2.303,3.339,1,2,1.039,1.039,1.954,1,2,1.368,1.368,2.392,1,1,0.913,0.913,1.919,1,2,0.774,0.774,1.772,1,11,2,1.001,1.001,2.026,1,2,1.324,1.324,2.266,1,1,0.833,0.833,1.837,1,2,0.599,0.599,1.568,1,2,1.086,1.086,1.901,1,1,1.312,1.312,2.112,1,1,0.046,1.011,1.947,2,2,2.932,2.932,3.862,1,2,1.379,1.379,2.867,1,2,1.297,1.297,2.241,1,2,0.854,0.854,1.824,1,1,1.486,1.486,2.349,1,1,0.896,2.288,2.849,2,2,0.861,0.861,1.826,1,2,0.671,0.671,1.525,1,2,0.963,1.525,2.348,2,2,1.436,1.436,2.468,1,2,5.359,5.359,6.2,1,0.8,25,1
66bfdc082ffe8d45b60263a6,1,4.576,4.576,5.715,1,1,1.528,1.528,2.21,1,1,1.643,1.643,2.526,1,1,1.351,1.351,2.268,1,1,3.004,3.004,3.52,1,2,1.477,1.477,2.349,1,2,1.145,1.145,1.853,1,11,2,1.122,1.122,1.976,1,1,2.098,2.098,2.885,1,1,0.708,0.708,1.643,1,2,0.844,0.844,2.435,1,2,2.787,2.787,3.574,1,1,1.821,1.821,2.638,1,1,1.466,1.466,2.112,1,2,1.355,1.355,2.338,1,1,2.305,2.305,3.028,1,1,1.972,1.972,2.74,1,1,3.504,3.504,4.398,1,1,3.15,3.15,4.081,1,2,3.293,3.293,4.037,1,2,3.432,3.432,4.146,1,1,2.467,2.467,3.174,1,1,2.038,2.038,2.93,1,1,1.954,1.954,2.773,1,1,4.917,4.917,7.292,1,0.55,25,3
5fed6c9c0d786daf31f29f3d,1,3.2,3.2,4,1,1,1.059,1.826,3.048,2,1,1.549,1.549,2.064,1,2,0.906,1.432,2.102,2,2,1.029,1.029,1.547,1,2,1.08,1.08,1.68,1,1,0.942,0.942,1.301,1,11,1,1.34,1.34,1.947,1,2,0.63,0.63,1.096,1,2,0.906,0.906,1.456,1,2,0.724,0.724,1.273,1,2,1.156,1.156,1.624,1,1,0.889,0.889,1.301,1,2,0.836,1.312,1.996,2,1,0.759,2.893,3.301,3,2,0.817,1.275,1.292,2,2,1.074,1.074,1.501,1,1,1.133,1.133,1.727,1,2,1.672,1.672,2.288,1,2,1.842,2.325,3.068,2,2,1.231,1.231,1.849,1,1,0.923,0.923,1.533,1,1,1.037,1.037,1.618,1,2,0.864,1.422,1.437,2,2,3.603,3.603,4.396,1,0.6,25,3
5e648efca8c76520c918bb31,1,4.039,4.039,4.861,1,1,1.394,1.394,2.142,1,1,0.817,0.817,1.596,1,2,0.902,0.902,1.639,1,2,0.764,0.764,1.967,1,1,0.904,0.904,1.584,1,1,0.841,0.841,1.542,1,11,1,1.518,1.518,2.108,1,2,0.577,0.577,1.233,1,1,0.676,0.676,1.309,1,1,0.912,1.166,2.005,2,1,0.739,0.739,1.458,1,2,0.548,0.548,1.213,1,2,0.744,0.744,1.447,1,1,0.557,0.557,1.161,1,1,0.75,0.75,1.425,1,2,0.632,0.632,1.193,1,2,0.73,0.992,1.597,2,2,0.656,0.656,1.263,1,1,0.849,0.849,1.578,1,1,0.673,0.673,1.509,1,2,0.513,0.513,1.15,1,2,0.815,0.815,1.604,1,1,0.92,0.92,1.605,1,1,2.509,2.509,3.181,1,0.55,25,3
674cca92742faa4642a6e9c7,2,5.923,5.923,7.449,1,1,2.103,3.378,4.246,2,2,1.419,1.419,2.541,1,2,1.239,1.239,2.481,1,2,1.089,1.089,2.5,1,1,0.966,0.966,1.7,1,1,1.297,1.297,2.447,1,11,2,1.904,1.904,3.101,1,2,0.824,0.824,1.501,1,2,1.107,1.107,2.283,1,2,1.019,1.019,2.228,1,2,0.963,0.963,2.121,1,2,0.861,0.861,1.727,1,2,1.071,1.071,1.818,1,2,0.843,0.843,1.676,1,2,0.708,0.708,1.634,1,2,0.903,0.903,1.628,1,2,0.973,0.973,2.256,1,2,0.544,0.544,1.077,1,2,0.85,0.85,1.675,1,2,2.388,2.388,3.33,1,2,1.51,1.51,2.936,1,2,1.054,1.054,2.289,1,2,1.198,1.198,2.566,1,2,2.378,2.378,3.383,1,0.65,25,2
63fc11800831186660b045ca,1,4.999,4.999,5.876,1,1,1.977,2.921,3.439,2,1,1.006,1.006,2.189,1,2,1.418,1.418,2.786,1,2,1.32,1.32,2.662,1,2,1.246,1.997,3.492,2,1,2.466,2.466,3.513,1,11,2,3.261,3.261,4.039,1,1,1.22,1.22,1.979,1,1,1.426,1.426,2.166,1,2,1.398,1.398,2.37,1,1,1.439,1.439,2.588,1,2,0.994,0.994,1.728,1,1,0.963,0.963,2.433,1,1,2.121,2.121,3.083,1,2,1.678,1.678,2.641,1,1,1.854,1.854,2.867,1,1,0.895,0.895,1.926,1,2,1.195,1.195,1.983,1,1,0.907,0.907,2.001,1,1,1.284,1.284,2.747,1,1,1.031,1.031,1.803,1,2,1.188,1.188,2.374,1,1,1.876,1.876,2.664,1,1,3.071,3.071,4.246,1,0.5,25,3
6673023f164ea88cbe14e203,1,4.127,4.127,5.029,1,1,1.206,1.927,3.7,2,2,3.291,3.993,4.844,2,1,1.5,1.5,2.615,1,2,1.143,1.143,2.022,1,2,2.264,3.137,4.3,2,1,2.783,2.783,3.823,1,11,1,1.228,1.228,2.388,1,2,1.7,1.7,2.898,1,1,1.444,1.444,2.469,1,2,0.878,0.878,1.95,1,2,2.058,2.058,3.149,1,2,1.405,1.405,2.829,1,1,1.178,1.9,3.298,2,2,0.939,1.527,2.799,2,1,1.006,1.006,1.879,1,2,0.945,0.945,1.7,1,2,2.091,2.091,3.261,1,1,1.119,2.101,2.884,2,1,2.476,2.476,3.891,1,2,1.325,1.325,2.426,1,2,0.814,0.814,1.786,1,1,0.825,0.825,1.792,1,2,1.211,1.211,2.381,1,2,3.319,3.319,4.596,1,0.55,25,2
5c39849b19ceb400010c62a1,2,4.665,4.665,5.775,1,1,1.707,1.707,3.516,1,2,1.147,1.768,2.847,2,2,0.694,0.694,1.921,1,2,7.146,7.146,10.279,1,1,0.819,1.593,2.651,2,1,1.323,1.323,2.724,1,11,1,1.725,1.725,2.775,1,2,1.429,1.429,2.601,1,2,2.367,2.367,3.536,1,1,1.189,1.189,2.22,1,1,1.1,1.1,2.114,1,1,1.169,1.169,2.288,1,1,1.192,1.192,2.482,1,1,1.334,2.615,3.233,2,2,1.08,1.08,2.078,1,1,1.544,2.289,3.991,2,2,1.075,1.075,2.012,1,1,1.686,1.686,3.175,1,1,1.221,1.221,2.358,1,2,1.243,1.243,2.666,1,2,1.15,1.15,2.241,1,1,1.259,1.259,2.69,1,2,1.636,1.636,2.698,1,2,2.948,2.948,5.831,1,0.65,25,3
60f853cd86a859bfa351a37c,1,1.699,1.699,2.677,1,1,2.365,2.365,3.271,1,1,1.074,1.074,1.904,1,1,1.063,1.063,1.814,1,2,1.978,1.978,2.901,1,1,2.902,2.902,4.05,1,1,1.193,1.193,2.141,1,11,1,1.801,3.194,3.668,2,1,1.102,1.102,2.161,1,2,1.099,1.099,2.151,1,2,1.292,1.292,3.184,1,2,1.789,1.789,2.781,1,2,0.854,0.854,1.884,1,2,1.191,1.191,2.071,1,2,1.344,1.344,2.338,1,2,0.929,0.929,1.888,1,2,1.424,1.424,2.195,1,2,1,1,1.992,1,2,0.75,0.75,1.814,1,2,0.571,0.571,1.676,1,2,1.225,1.225,2.182,1,2,0.753,0.753,1.681,1,2,0.58,0.58,1.325,1,2,0.595,0.595,1.571,1,2,2.822,2.822,3.909,1,0.6,25,3
65f4ab7884f8411c9e11a34e,1,4.896,4.896,5.839,1,1,2.054,2.054,2.744,1,1,1.305,1.305,2.143,1,1,1.063,1.063,1.913,1,2,0.825,0.825,1.635,1,1,0.878,0.878,1.721,1,1,0.862,0.862,1.58,1,11,1,1.265,1.265,2.034,1,1,0.788,0.788,1.96,1,1,0.866,0.866,1.598,1,1,0.827,0.827,1.507,1,1,1.375,1.375,2.005,1,1,0.843,0.843,1.587,1,1,0.845,0.845,1.565,1,1,0.866,0.866,1.672,1,1,1.223,1.223,1.959,1,1,1.01,1.01,2.018,1,1,1.173,1.173,1.724,1,2,1.038,1.038,1.763,1,1,0.816,0.816,1.618,1,1,0.942,0.942,1.645,1,2,0.763,0.763,1.47,1,2,0.752,0.752,1.276,1,2,0.818,0.818,1.45,1,2,2.915,2.915,3.719,1,0.5,25,1
66cf752c0d40022c4360365e,1,4.448,4.448,5.621,1,1,2.015,2.015,3.331,1,2,0.812,0.812,1.251,1,1,4.354,4.354,4.802,1,1,1.953,1.953,2.445,1,2,0.949,0.949,1.538,1,1,0.701,0.701,1.188,1,11,1,0.671,0.897,1.455,2,1,0.866,1.872,2.076,3,1,0.748,1.159,1.366,2,2,0.561,0.561,1.098,1,2,0.579,0.579,1.09,1,1,1.286,1.286,1.925,1,2,1.284,1.75,1.953,2,1,0.598,0.598,1.212,1,1,0.987,0.987,1.709,1,1,4.463,5.041,5.292,2,1,1.123,1.123,1.904,1,1,0.711,0.711,1.444,1,2,0.612,0.612,1.084,1,2,0.953,1.362,1.534,2,2,0.435,0.435,0.738,1,2,0.465,0.968,1.179,3,1,0.348,0.348,0.777,1,2,1.672,1.672,2.632,1,0.6,25,3
62cd98bbb43358b526ac64ab,1,3.177,3.177,4.922,1,1,1.128,1.128,1.813,1,1,1.171,1.171,1.861,1,1,2.554,2.554,3.825,1,1,0.982,0.982,1.63,1,1,0.784,1.325,1.966,2,1,0.727,0.727,1.39,1,11,1,0.663,0.663,1.6,1,1,0.751,0.751,1.707,1,1,0.81,0.81,1.79,1,1,0.603,0.603,1.242,1,1,0.772,0.772,2.606,1,1,0.647,0.647,1.2,1,1,0.909,0.909,1.795,1,1,0.699,0.699,1.221,1,1,0.554,0.554,1.221,1,1,0.649,0.649,1.523,1,1,0.758,0.758,1.429,1,1,0.694,0.694,1.453,1,1,0.532,0.532,1.226,1,1,0.722,0.722,1.423,1,1,0.527,0.527,1.177,1,1,0.548,0.548,1.094,1,1,0.454,0.454,1.129,1,2,4.93,4.93,9.381,1,0.5,25,3
65739d1975f2f4dae500f513,2,10.382,15.445,16.482,3,2,2.987,4.519,6.268,2,2,3.461,3.461,5.529,1,2,4.102,4.102,5.572,1,2,2.276,2.276,4.18,1,1,2.084,2.084,3.537,1,2,1.435,1.435,3.223,1,11,2,6.522,6.522,8.52,1,1,1.744,1.744,3.575,1,1,1.54,1.54,3.001,1,2,1.789,1.789,3.562,1,2,1.593,1.593,3.157,1,1,2.914,2.914,5.055,1,2,1.85,3.925,5.417,2,2,1.875,1.875,3.528,1,2,3.213,3.213,4.259,1,1,1.324,1.324,2.85,1,2,1.17,1.17,2.631,1,2,1.793,1.793,3.275,1,1,1.512,1.512,3.251,1,1,1.356,1.356,2.764,1,2,1.487,1.487,3.003,1,2,1.725,1.725,2.865,1,1,3.903,3.903,7.272,1,2,8.12,8.12,9.409,1,0.55,25,2
649b2106b81f8dcf5d163ee5,1,4.035,4.035,5.868,1,2,3.413,3.413,4.871,1,1,3.692,3.692,5.089,1,1,6.255,6.255,7.715,1,2,2.681,2.681,3.887,1,1,2.55,2.55,3.583,1,2,2.089,2.089,3.637,1,11,1,5.446,5.446,6.829,1,2,2.143,2.143,3.6,1,2,2.139,2.139,3.333,1,2,1.926,1.926,2.876,1,1,2.458,2.458,3.5,1,2,4.426,4.426,5.595,1,2,2.96,2.96,4.064,1,1,2.394,2.394,3.901,1,1,2.675,2.675,3.672,1,2,1.913,1.913,3.301,1,2,5.684,5.684,6.55,1,1,2.185,2.185,3.201,1,1,2.964,2.964,3.8,1,2,2.196,2.196,3.457,1,2,1.781,1.781,3.149,1,1,2.035,2.035,3.278,1,1,2.548,2.548,3.7,1,1,4.986,4.986,6.347,1,0.5,25,1
67de239c06b421f44e118eaf,1,3.381,3.381,4.364,1,2,3.574,3.574,4.341,1,2,1.71,1.71,2.503,1,2,1.147,1.147,1.89,1,1,1.726,1.726,2.43,1,1,1.108,1.108,1.827,1,1,0.77,0.77,1.409,1,11,2,1.153,1.153,1.935,1,1,0.984,0.984,1.968,1,2,3.635,3.635,4.203,1,1,0.94,0.94,1.665,1,2,2.375,2.375,3.006,1,1,1.495,1.495,2.272,1,1,1.193,1.193,1.921,1,2,2.478,2.478,3.155,1,1,1.177,1.177,2.006,1,1,1.45,1.45,2.498,1,1,0.944,1.676,2.284,2,1,1.176,1.176,2.055,1,1,1.422,1.422,2.237,1,1,1.102,1.102,2.11,1,1,1.064,1.064,1.761,1,2,0.84,0.84,1.707,1,2,1.463,1.463,2.185,1,1,4.467,4.467,5.268,1,0.55,25,2
61016fba26e42d1d449f890d,2,2.768,2.768,3.416,1,2,2.142,2.142,2.7,1,2,2.424,2.424,3.17,1,2,2.362,2.362,2.788,1,2,1.396,1.396,1.874,1,2,1.179,1.473,2.038,2,2,1.97,1.97,2.386,1,11,2,2.185,2.185,2.662,1,2,2.88,2.88,3.393,1,2,2.3,2.3,2.746,1,2,22.447,22.447,22.844,1,2,1.184,1.184,1.599,1,2,2.431,2.431,2.787,1,2,0.94,0.94,1.366,1,2,27.075,27.398,28.298,2,2,1.323,1.323,1.778,1,2,1.99,1.99,2.386,1,2,3.928,3.928,4.517,1,2,0.732,0.732,1.089,1,2,0.648,0.648,1.044,1,1,0.559,0.559,0.924,1,2,0.482,0.482,1.217,1,2,0.615,0.615,0.9,1,2,0.616,1.273,3.058,2,2,1.277,1.277,1.81,1,0.65,25,2
5dfdc45e617219a8e2e05c26,1,2.272,2.272,3.158,1,1,0.489,0.489,1.443,1,1,0.76,1.226,2.047,2,1,2.109,2.359,2.915,2,1,1.116,1.116,1.756,1,1,0.568,0.568,1.272,1,1,0.906,0.906,1.594,1,11,1,1.426,1.993,2.717,2,2,1.171,1.171,1.743,1,2,0.613,0.613,1.169,1,1,0.681,0.681,1.37,1,1,0.647,0.647,1.282,1,1,0.652,0.652,1.19,1,2,0.594,0.594,1.228,1,2,0.65,1.216,1.301,2,2,0.545,0.545,1.2,1,1,0.761,1.713,2.001,3,1,0.816,0.816,1.406,1,2,0.486,0.486,1.075,1,1,0.481,0.481,1.036,1,1,0.571,1.172,1.493,2,2,0.408,0.408,1.03,1,2,0.407,0.407,1.061,1,2,0.415,0.415,1.071,1,1,2.139,2.139,2.762,1,0.7,25,3
676304145bbe20d1fd5d653c,1,2.109,2.109,2.901,1,1,1.34,2.924,3.665,4,1,0.831,0.831,1.628,1,1,0.918,0.918,1.484,1,1,0.742,0.742,1.372,1,1,0.949,0.949,1.925,1,1,0.703,0.703,1.303,1,11,1,6.193,6.193,7.095,1,1,10.769,10.769,11.602,1,1,9.875,9.875,10.562,1,1,1.534,1.534,2.439,1,1,1.006,1.006,1.844,1,1,1.095,1.095,1.803,1,1,0.718,0.718,1.479,1,1,2.537,2.537,3.456,1,1,1.224,1.224,2.024,1,1,1.251,1.251,2.283,1,1,0.625,0.873,1.717,2,1,0.687,0.687,1.359,1,1,0.512,0.512,1.103,1,1,0.734,0.734,1.471,1,1,0.595,0.595,1.307,1,1,0.562,0.562,1.489,1,1,0.49,1.24,1.585,2,2,1.851,1.851,3.531,1,0.5,25,3
66d8790772c9e0e4ee96259c,2,4.066,4.066,5.621,1,1,1.238,1.238,2.17,1,1,1.346,2.128,3.268,2,1,1.934,2.769,3.247,2,2,14.612,14.612,15.487,1,2,1.281,1.281,2.482,1,1,0.936,0.936,1.965,1,11,2,0.933,0.933,2.039,1,1,0.987,0.987,2.043,1,2,0.883,0.883,1.957,1,1,1.051,1.051,2.306,1,2,0.732,0.732,1.832,1,1,0.804,0.804,2.12,1,1,0.745,1.759,2.259,2,2,0.833,0.833,1.838,1,1,0.661,0.661,1.864,1,2,1.074,1.074,1.903,1,1,1.272,1.272,2.012,1,1,1.001,1.001,2.152,1,2,0.543,1.331,1.747,2,2,0.741,0.741,1.835,1,2,0.55,0.55,1.289,1,1,0.592,0.592,1.295,1,2,0.498,0.498,1.374,1,2,2.65,2.65,3.769,1,0.65,25,1
6604cab7499d144f955a7c9d,2,3.162,3.162,4.055,1,2,1.64,1.64,2.629,1,2,1.199,1.199,2.013,1,2,1.135,1.135,2.14,1,2,0.826,1.513,2.038,2,1,0.876,1.548,1.857,2,1,1.001,1.001,1.71,1,11,2,0.66,0.66,1.473,1,2,0.784,0.784,1.572,1,2,0.892,0.892,1.691,1,1,0.69,1.282,1.592,2,1,0.807,0.807,1.443,1,1,11.078,11.078,11.739,1,1,0.987,0.987,1.711,1,2,0.983,0.983,1.748,1,1,0.732,0.732,1.544,1,2,0.86,0.86,1.433,1,2,0.87,0.87,1.466,1,2,0.783,0.783,1.62,1,1,0.665,0.665,1.461,1,2,0.504,0.504,1.365,1,1,0.707,0.707,1.369,1,2,0.594,0.594,1.383,1,2,0.649,0.649,1.205,1,2,1.296,1.296,1.899,1,0.6,25,2
6628591817056f60a12cb03b,1,6.59,6.59,8.01,1,1,2.902,2.902,5.452,1,2,1.503,1.503,2.933,1,2,0.759,0.759,1.551,1,1,1.338,1.918,2.739,2,2,1.407,1.407,2.218,1,1,1.193,2.535,3.421,2,11,2,1.472,1.472,4.578,1,1,1.282,1.282,2.209,1,2,0.718,0.718,1.594,1,1,1.199,1.199,1.915,1,2,1.065,1.065,1.884,1,2,0.761,0.761,1.493,1,2,1.08,1.08,1.856,1,1,0.994,0.994,1.757,1,2,0.587,0.587,1.383,1,1,1.375,1.375,2.025,1,2,3.618,3.618,4.361,1,2,0.874,0.874,1.517,1,1,1.267,1.267,1.973,1,2,0.617,2.482,3.249,4,2,0.941,0.941,2.561,1,1,1.033,1.033,1.867,1,1,2.207,2.207,3.056,1,2,3.747,4.145,4.779,2,0.4,25,2
67ddc16bf07d3aedfbdf9f3b,1,6.402,6.402,7.082,1,2,3.17,3.17,3.52,1,1,0.574,0.574,1.177,1,1,1.003,1.003,1.535,1,1,0.565,0.943,1.123,2,2,8.202,8.202,9.076,1,2,4.093,4.093,5.032,1,11,2,1.975,1.975,3.399,1,1,2.223,2.223,3.326,1,1,2.565,2.565,3.244,1,2,0.343,0.659,1.102,2,1,0.82,1.076,1.29,2,1,0.748,1.393,1.636,3,2,0.438,0.438,1.032,1,1,0.602,0.854,1.095,2,2,0.372,0.372,0.944,1,1,1.1,1.389,1.565,2,2,0.457,0.457,1.048,1,2,0.797,0.797,1.461,1,2,0.332,0.332,0.916,1,1,0.388,0.388,0.734,1,2,0.512,1.048,1.245,3,1,0.361,0.634,0.92,2,2,0.287,0.287,0.786,1,2,2.718,3.238,3.397,2,0.7,25,1
5909955b9e26f200016e1247,1,1.713,1.713,4.299,1,1,2.709,2.709,4.901,1,1,1.286,1.286,2.937,1,2,1.037,1.037,2.355,1,1,1.453,1.453,2.9,1,2,1.271,1.271,2.801,1,1,2.091,3.578,4.505,2,11,2,1.188,1.188,2.401,1,1,1.158,1.158,2.837,1,2,1.211,1.211,3.037,1,1,1.101,1.101,2.741,1,2,1.256,1.256,2.501,1,1,1.325,1.325,2.698,1,2,2.017,2.017,3.434,1,2,1.174,1.174,2.629,1,1,1.222,1.222,6.766,1,2,1.22,1.22,2.457,1,2,1.023,1.023,2.328,1,2,1.399,1.399,2.577,1,1,1.303,1.303,2.5,1,2,1.139,1.139,3.298,1,1,1.003,1.003,2.288,1,1,1.478,1.478,2.752,1,2,0.886,0.886,3.673,1,2,1.583,1.583,3.223,1,0.65,25,1
66bb709ce1d10a35465ea4f3,2,4.32,9.171,10.949,2,2,1.808,1.808,3.664,1,1,1.884,1.884,3.053,1,2,1.776,1.776,2.996,1,2,1.663,1.663,2.882,1,2,2.456,2.456,4.179,1,1,1.98,1.98,3.366,1,11,2,1.925,1.925,3.128,1,1,1.978,1.978,3.298,1,2,2.244,2.244,3.727,1,1,2.963,2.963,4.385,1,1,2.094,2.094,3.447,1,2,1.586,1.586,2.839,1,2,1.113,1.113,2.384,1,1,1.424,1.424,2.961,1,2,1.158,1.158,2.359,1,1,2.684,2.684,3.889,1,2,2.63,2.63,3.8,1,1,2.203,2.203,3.506,1,2,1.773,1.773,2.944,1,1,1.666,1.666,3.304,1,2,1.779,1.779,3.1,1,1,1.316,1.316,2.654,1,1,1.575,1.575,2.861,1,1,7.564,7.564,8.802,1,0.7,25,1
55aa9c8dfdf99b634b427b9a,1,2.548,2.548,3.498,1,1,1.204,1.204,2.13,1,1,0.533,1.251,2.057,2,1,1.141,1.141,2.052,1,2,0.517,0.517,1.329,1,1,0.772,0.772,1.618,1,1,0.537,1.051,2.084,2,11,1,0.971,0.971,1.943,1,2,0.808,0.808,1.567,1,1,0.402,0.402,1.332,1,2,0.663,0.663,1.504,1,1,0.967,0.967,1.882,1,1,0.616,1.969,2.288,3,2,0.871,0.871,1.818,1,1,0.759,0.759,1.557,1,2,0.743,0.743,1.559,1,1,0.901,0.901,1.902,1,2,0.926,0.926,1.501,1,2,0.996,0.996,1.799,1,1,0.482,0.482,1.161,1,2,0.907,0.907,1.597,1,2,0.624,0.624,1.236,1,1,0.633,0.633,1.324,1,1,1.152,1.152,1.951,1,2,2.198,2.198,5.256,1,0.5,25,3
611edc7240c940f33a5dd554,2,2.328,2.328,3.329,1,2,46.348,46.954,48.416,2,1,1.448,1.448,2.298,1,2,0.651,0.651,1.544,1,2,0.863,1.505,2.384,2,1,0.391,1.439,1.923,2,2,1.562,1.562,2.516,1,11,1,1.8,1.8,3.096,1,1,0.469,0.469,1.431,1,2,1.693,1.693,3.4,1,1,1.415,1.415,2.3,1,2,0.435,0.435,1.461,1,1,0.594,0.594,2.131,1,2,0.606,0.606,1.587,1,1,0.449,0.449,1.4,1,1,0.947,0.947,1.899,1,2,0.866,0.866,1.76,1,1,1.182,1.726,2.825,2,2,0.876,0.876,1.98,1,1,1.074,1.074,1.929,1,1,0.406,0.406,1.496,1,1,1.133,1.133,1.932,1,1,0.449,0.449,1.312,1,1,0.599,1.51,2.145,2,1,2.991,2.991,4.155,1,0.35,25,1
66ee033078ac153667a8aa2f,1,9.635,9.635,10.783,1,1,5.334,5.334,7.053,1,2,3.202,3.202,4.49,1,2,2.106,2.106,12.582,1,1,6.625,6.625,7.721,1,2,2.564,2.564,3.29,1,1,24.8,24.8,26.044,1,11,1,17.135,17.135,18.315,1,2,5.635,5.635,6.56,1,2,1.829,1.829,4.042,1,1,1.174,1.174,2.441,1,1,6.339,6.339,7.537,1,1,0.922,0.922,1.982,1,2,1.414,1.414,2.61,1,1,1.884,1.884,3.6,1,1,0.968,0.968,1.934,1,1,1.921,1.921,3.038,1,2,1.189,1.189,10.723,1,2,1.98,1.98,3.911,1,1,0.954,0.954,1.945,1,1,1.756,1.756,2.841,1,2,1.814,1.814,2.666,1,2,1.376,1.376,2.389,1,2,9.951,9.951,11.827,1,1,8.678,8.678,9.682,1,0.7,25,1
5a2111b5bf56cc000176feb5,1,4.085,4.085,5.137,1,2,5.655,5.655,8.56,1,2,1.299,1.299,2.095,1,2,2.511,4.445,7.034,2,1,1.93,2.738,5.831,2,1,3.21,3.21,4.284,1,1,1.85,1.85,2.638,1,11,2,1.279,1.279,2.361,1,1,0.979,7.193,8.199,4,2,1.411,1.411,2.402,1,2,1.355,1.355,2.325,1,2,1.156,1.156,2.08,1,1,0.726,0.726,1.599,1,1,1.518,1.518,2.366,1,2,1.442,1.442,2.299,1,1,1.558,1.558,2.227,1,2,0.962,0.962,1.953,1,2,1.127,1.127,1.948,1,1,1.666,1.666,2.29,1,1,1.086,1.086,2.145,1,2,1.37,1.37,2.686,1,1,2.189,2.189,2.999,1,2,1.123,1.123,1.98,1,2,0.9,0.9,1.858,1,2,1.643,2.744,3.813,2,0.65,25,2
